frame_idx,camera_id,t_arrival,t_inference_start,t_inference_end,gpu_mem_before_mb,gpu_mem_after_mb,num_persons,avg_confidence,wrist_keypoints
417,FF-34-CAM-4,33798.406754971,33798.409489234,33798.609608184,38.3330078125,38.3330078125,0,,0
421,FF-34-CAM-4,33801.072598947,33801.074627265,33801.24229217,38.33349609375,38.3330078125,0,,0
423,FF-34-CAM-4,33802.122888806,33802.125620367,33802.237948227,38.3330078125,38.3330078125,0,,0
425,FF-34-CAM-4,33803.117974316,33803.120919887,33803.237919416,38.3330078125,38.3330078125,0,,0
427,FF-34-CAM-4,33804.123820981,33804.127477554,33804.252487421,38.3330078125,38.3330078125,0,,0
429,FF-34-CAM-4,33805.188166601,33805.190492092,33805.380898263,38.3330078125,38.3330078125,0,,0
431,FF-34-CAM-4,33806.378328239,33806.381362134,33806.495952631,38.3330078125,38.3330078125,0,,0
433,FF-34-CAM-4,33807.5226485,33807.526999743,33807.718466379,38.3330078125,38.3330078125,0,,0
435,FF-34-CAM-4,33808.780716662,33808.783712177,33808.917156934,38.3330078125,38.3330078125,0,,0
437,FF-34-CAM-4,33809.891991336,33809.895183527,33810.045186029,38.3330078125,38.3330078125,0,,0
439,FF-34-CAM-4,33811.004538472,33811.008342093,33811.259771932,38.3330078125,38.3330078125,0,,0
441,FF-34-CAM-4,33812.16056309,33812.168596068,33812.306180081,38.3330078125,38.3330078125,0,,0
443,FF-34-CAM-4,33813.25452609,33813.257989098,33813.447536505,38.3330078125,38.3330078125,0,,0
445,FF-34-CAM-4,33814.44669641,33814.453215679,33814.617507071,38.3330078125,38.3330078125,0,,0
447,FF-34-CAM-4,33815.83592753,33815.843479683,33816.058991136,38.3330078125,38.3330078125,0,,0
449,FF-34-CAM-4,33817.051904627,33817.054054984,33817.174204133,38.3330078125,38.3330078125,0,,0
453,FF-34-CAM-4,33819.027821088,33819.030792171,33819.245518582,38.33349609375,38.3330078125,0,,0
457,FF-34-CAM-4,33821.329121835,33821.332982858,33821.431686876,38.33349609375,38.3330078125,0,,0
459,FF-34-CAM-4,33822.348023181,33822.353484992,33822.617234805,38.3330078125,38.3330078125,0,,0
461,FF-34-CAM-4,33823.408360046,33823.410375474,33823.543360848,38.3330078125,38.3330078125,0,,0
463,FF-34-CAM-4,33824.477375468,33824.481487458,33824.671795444,38.3330078125,38.3330078125,0,,0
465,FF-34-CAM-4,33825.622736689,33825.625532629,33825.801487368,38.3330078125,38.3330078125,0,,0
467,FF-34-CAM-4,33826.738229125,33826.74176543,33826.961883126,38.3330078125,38.3330078125,0,,0
469,FF-34-CAM-4,33827.850391571,33827.852434898,33828.000512252,38.3330078125,38.3330078125,0,,0
471,FF-34-CAM-4,33828.911841128,33828.914199108,33829.027831735,38.3330078125,38.3330078125,0,,0
473,FF-34-CAM-4,33829.954537694,33829.957567536,33830.090256699,38.3330078125,38.3330078125,0,,0
475,FF-34-CAM-4,33831.085682063,33831.087668454,33831.225452967,38.3330078125,38.3330078125,0,,0
477,FF-34-CAM-4,33832.139545708,33832.141282349,33832.303843393,38.3330078125,38.3330078125,0,,0
491,FF-34-CAM-4,33840.148408767,33840.150721474,33840.310532223,38.33349609375,38.3330078125,0,,0
495,FF-34-CAM-4,33842.439621263,33842.44130561,33842.520111997,38.33349609375,38.3330078125,0,,0
497,FF-34-CAM-4,33843.648334271,33843.650262573,33843.771978489,38.3330078125,38.3330078125,0,,0
499,FF-34-CAM-4,33844.679565549,33844.682539166,33844.833521734,38.3330078125,38.3330078125,0,,0
501,FF-34-CAM-4,33845.856881991,33845.862579573,33845.981765068,38.3330078125,38.3330078125,0,,0
503,FF-34-CAM-4,33846.912872712,33846.915151596,33847.104730847,38.3330078125,38.3330078125,0,,0
505,FF-34-CAM-4,33847.878837511,33847.880794444,33848.006057295,38.3330078125,38.3330078125,0,,0
507,FF-34-CAM-4,33848.88944893,33848.893125374,33849.047799103,38.3330078125,38.3330078125,0,,0
509,FF-34-CAM-4,33850.052765966,33850.05535999,33850.215746902,38.3330078125,38.3330078125,0,,0
511,FF-34-CAM-4,33851.232806517,33851.235342435,33851.409486873,38.3330078125,38.3330078125,0,,0
