frame_idx,ssim,curr_mean,mean_diff,visible_ratio,is_open,candidate,stable
558,0.8995320264138945,53.35333333333333,13.979393939393939,1.0,False,False,False
559,0.9010304698434574,53.24242424242424,14.09878787878788,1.0,False,False,False
560,0.8997617618479126,53.24848484848485,14.06969696969697,1.0,False,False,False
561,0.8995436152631245,53.23878787878788,14.081818181818182,1.0,False,False,False
562,0.9012155798743469,53.267878787878786,14.05030303030303,1.0,False,False,False
563,0.9004754042095374,53.28969696969697,14.053939393939395,1.0,False,False,False
564,0.901092493717345,53.276969696969694,14.047272727272727,1.0,False,False,False
565,0.90143682277703,53.22727272727273,14.129696969696969,1.0,False,False,False
566,0.9017518779777408,53.3830303030303,13.992121212121212,1.0,False,False,False
567,0.9021935749464186,53.18363636363637,14.163636363636364,1.0,False,False,False
568,0.9022821468985602,53.18121212121212,14.155151515151514,1.0,False,False,False
569,0.9024711019832249,53.167878787878784,14.164848484848484,1.0,False,False,False
570,0.9018303592033625,53.194545454545455,14.15030303030303,1.0,False,False,False
571,0.9021572729705173,53.18606060606061,14.172121212121212,1.0,False,False,False
572,0.901677525048296,53.17757575757576,14.17939393939394,1.0,False,False,False
573,0.902241293753572,52.93090909090909,14.404242424242424,1.0,False,False,False
574,0.9014834400235757,53.13333333333333,14.218787878787879,1.0,False,False,False
575,0.9032255742675618,53.097575757575754,14.174545454545454,1.0,False,False,False
576,0.9021166214054598,53.10060606060606,14.232121212121212,1.0,False,False,False
577,0.9015450678258954,53.03757575757576,14.285454545454545,1.0,False,False,False
578,0.9022208281744336,53.11272727272727,14.223636363636365,1.0,False,False,False
579,0.9023985996057693,53.06969696969697,14.246060606060606,1.0,False,False,False
580,0.9017165213861523,53.093333333333334,14.23939393939394,1.0,False,False,False
581,0.9014129038211535,52.97212121212121,14.352121212121212,1.0,False,False,False
582,0.9030987773186583,53.14909090909091,14.186060606060606,1.0,False,False,False
583,0.902964191593562,53.124848484848485,14.203030303030303,1.0,False,False,False
584,0.9032792306348572,53.09151515151515,14.236363636363636,1.0,False,False,False
585,0.903591927898982,52.980606060606064,14.333939393939394,1.0,False,False,False
586,0.903361050891908,52.906666666666666,14.404242424242424,1.0,False,False,False
587,0.9030653069455948,52.88,14.430909090909092,1.0,False,False,False
588,0.9034971194931383,52.78,14.515151515151516,1.0,False,False,False
589,0.9135529451182542,53.93633540372671,14.864906832298137,0.7806060606060606,False,False,False
590,0.9136529021141483,53.64518633540373,15.11413043478261,0.7806060606060606,False,False,False
591,0.9136529021141483,53.64518633540373,15.11413043478261,0.4503030303030303,False,False,False
592,0.9136529021141483,53.64518633540373,15.11413043478261,0.343030303030303,False,False,False
593,0.9136529021141483,53.64518633540373,15.11413043478261,0.2903030303030303,False,False,False
594,0.9136529021141483,53.64518633540373,15.11413043478261,0.2806060606060606,False,False,False
595,0.9136529021141483,53.64518633540373,15.11413043478261,0.3006060606060606,False,False,False
596,0.9136529021141483,53.64518633540373,15.11413043478261,0.12303030303030303,False,False,False
597,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
598,0.9136529021141483,53.64518633540373,15.11413043478261,0.041212121212121214,False,False,False
599,0.9136529021141483,53.64518633540373,15.11413043478261,0.09090909090909091,False,False,False
600,0.9136529021141483,53.64518633540373,15.11413043478261,0.12303030303030303,False,False,False
601,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
602,0.9136529021141483,53.64518633540373,15.11413043478261,0.017575757575757574,False,False,False
603,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
604,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
605,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
606,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
607,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
608,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
609,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
610,0.9136529021141483,53.64518633540373,15.11413043478261,0.006666666666666667,False,False,False
611,0.9136529021141483,53.64518633540373,15.11413043478261,0.008484848484848486,False,False,False
612,0.9136529021141483,53.64518633540373,15.11413043478261,0.015151515151515152,False,False,False
613,0.9136529021141483,53.64518633540373,15.11413043478261,0.008484848484848486,False,False,False
614,0.9136529021141483,53.64518633540373,15.11413043478261,0.012727272727272728,False,False,False
615,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
616,0.9136529021141483,53.64518633540373,15.11413043478261,0.015151515151515152,False,False,False
617,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
618,0.9136529021141483,53.64518633540373,15.11413043478261,0.015151515151515152,False,False,False
619,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
620,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
621,0.9136529021141483,53.64518633540373,15.11413043478261,0.02666666666666667,False,False,False
622,0.9136529021141483,53.64518633540373,15.11413043478261,0.030303030303030304,False,False,False
623,0.9136529021141483,53.64518633540373,15.11413043478261,0.02666666666666667,False,False,False
624,0.9136529021141483,53.64518633540373,15.11413043478261,0.041212121212121214,False,False,False
625,0.9136529021141483,53.64518633540373,15.11413043478261,0.037575757575757575,False,False,False
626,0.9136529021141483,53.64518633540373,15.11413043478261,0.045454545454545456,False,False,False
627,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
628,0.9136529021141483,53.64518633540373,15.11413043478261,0.02666666666666667,False,False,False
629,0.9136529021141483,53.64518633540373,15.11413043478261,0.030303030303030304,False,False,False
630,0.9136529021141483,53.64518633540373,15.11413043478261,0.045454545454545456,False,False,False
631,0.9136529021141483,53.64518633540373,15.11413043478261,0.037575757575757575,False,False,False
632,0.9136529021141483,53.64518633540373,15.11413043478261,0.045454545454545456,False,False,False
633,0.9136529021141483,53.64518633540373,15.11413043478261,0.030303030303030304,False,False,False
634,0.9136529021141483,53.64518633540373,15.11413043478261,0.012727272727272728,False,False,False
635,0.9136529021141483,53.64518633540373,15.11413043478261,0.015151515151515152,False,False,False
636,0.9136529021141483,53.64518633540373,15.11413043478261,0.012727272727272728,False,False,False
637,0.9136529021141483,53.64518633540373,15.11413043478261,0.006666666666666667,False,False,False
638,0.9136529021141483,53.64518633540373,15.11413043478261,0.006666666666666667,False,False,False
639,0.9136529021141483,53.64518633540373,15.11413043478261,0.0024242424242424242,False,False,False
640,0.9136529021141483,53.64518633540373,15.11413043478261,0.0024242424242424242,False,False,False
641,0.9136529021141483,53.64518633540373,15.11413043478261,0.0036363636363636364,False,False,False
642,0.9136529021141483,53.64518633540373,15.11413043478261,0.0036363636363636364,False,False,False
643,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
644,0.9136529021141483,53.64518633540373,15.11413043478261,0.0024242424242424242,False,False,False
645,0.9136529021141483,53.64518633540373,15.11413043478261,0.0024242424242424242,False,False,False
646,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
647,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
648,0.9136529021141483,53.64518633540373,15.11413043478261,0.0006060606060606061,False,False,False
649,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
650,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
651,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
652,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
653,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
654,0.9136529021141483,53.64518633540373,15.11413043478261,0.006666666666666667,False,False,False
655,0.9136529021141483,53.64518633540373,15.11413043478261,0.0006060606060606061,False,False,False
656,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
657,0.9136529021141483,53.64518633540373,15.11413043478261,0.006666666666666667,False,False,False
658,0.9136529021141483,53.64518633540373,15.11413043478261,0.037575757575757575,False,False,False
659,0.9136529021141483,53.64518633540373,15.11413043478261,0.037575757575757575,False,False,False
660,0.9136529021141483,53.64518633540373,15.11413043478261,0.045454545454545456,False,False,False
661,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
662,0.9136529021141483,53.64518633540373,15.11413043478261,0.045454545454545456,False,False,False
663,0.9136529021141483,53.64518633540373,15.11413043478261,0.07393939393939394,False,False,False
664,0.9136529021141483,53.64518633540373,15.11413043478261,0.09090909090909091,False,False,False
665,0.9136529021141483,53.64518633540373,15.11413043478261,0.06848484848484848,False,False,False
666,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
667,0.9136529021141483,53.64518633540373,15.11413043478261,0.07939393939393939,False,False,False
668,0.9136529021141483,53.64518633540373,15.11413043478261,0.10303030303030303,False,False,False
669,0.9136529021141483,53.64518633540373,15.11413043478261,0.07939393939393939,False,False,False
670,0.9136529021141483,53.64518633540373,15.11413043478261,0.09090909090909091,False,False,False
671,0.9136529021141483,53.64518633540373,15.11413043478261,0.10303030303030303,False,False,False
672,0.9136529021141483,53.64518633540373,15.11413043478261,0.06848484848484848,False,False,False
673,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
674,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
675,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
676,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
677,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
678,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
679,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
680,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
681,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
682,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
683,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
684,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
685,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
686,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
687,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
688,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
689,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
690,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
691,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
692,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
693,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
694,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
695,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
696,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
697,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
698,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
699,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
700,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
701,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
702,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
703,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
704,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
705,0.9136529021141483,53.64518633540373,15.11413043478261,0.0036363636363636364,False,False,False
706,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
707,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
708,0.9136529021141483,53.64518633540373,15.11413043478261,0.0024242424242424242,False,False,False
709,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
710,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
711,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
712,0.9136529021141483,53.64518633540373,15.11413043478261,0.0036363636363636364,False,False,False
713,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
714,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
715,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
716,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
717,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
718,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
719,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
720,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
721,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
722,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
723,0.9136529021141483,53.64518633540373,15.11413043478261,0.07939393939393939,False,False,False
724,0.9136529021141483,53.64518633540373,15.11413043478261,0.15272727272727274,False,False,False
725,0.9136529021141483,53.64518633540373,15.11413043478261,0.13757575757575757,False,False,False
726,0.9136529021141483,53.64518633540373,15.11413043478261,0.10303030303030303,False,False,False
727,0.9136529021141483,53.64518633540373,15.11413043478261,0.09696969696969697,False,False,False
728,0.9136529021141483,53.64518633540373,15.11413043478261,0.07939393939393939,False,False,False
729,0.9136529021141483,53.64518633540373,15.11413043478261,0.09090909090909091,False,False,False
730,0.9136529021141483,53.64518633540373,15.11413043478261,0.0496969696969697,False,False,False
731,0.9136529021141483,53.64518633540373,15.11413043478261,0.05393939393939394,False,False,False
732,0.9136529021141483,53.64518633540373,15.11413043478261,0.015151515151515152,False,False,False
733,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
734,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
735,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
736,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
737,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
738,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
739,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
740,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
741,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
742,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
743,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
744,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
745,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
746,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
747,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
748,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
749,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
750,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
751,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
752,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
753,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
754,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
755,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
756,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
757,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
758,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
759,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
760,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
761,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
762,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
763,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
764,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
765,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
766,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
767,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
768,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
769,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
770,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
771,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
772,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
773,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
774,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
775,0.9136529021141483,53.64518633540373,15.11413043478261,0.0024242424242424242,False,False,False
776,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
777,0.9136529021141483,53.64518633540373,15.11413043478261,0.041212121212121214,False,False,False
778,0.9136529021141483,53.64518633540373,15.11413043478261,0.05393939393939394,False,False,False
779,0.9136529021141483,53.64518633540373,15.11413043478261,0.041212121212121214,False,False,False
780,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
781,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
782,0.9136529021141483,53.64518633540373,15.11413043478261,0.09090909090909091,False,False,False
783,0.9136529021141483,53.64518633540373,15.11413043478261,0.030303030303030304,False,False,False
784,0.9136529021141483,53.64518633540373,15.11413043478261,0.045454545454545456,False,False,False
785,0.9136529021141483,53.64518633540373,15.11413043478261,0.030303030303030304,False,False,False
786,0.9136529021141483,53.64518633540373,15.11413043478261,0.037575757575757575,False,False,False
787,0.9136529021141483,53.64518633540373,15.11413043478261,0.05393939393939394,False,False,False
788,0.9136529021141483,53.64518633540373,15.11413043478261,0.037575757575757575,False,False,False
789,0.9136529021141483,53.64518633540373,15.11413043478261,0.05393939393939394,False,False,False
790,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
791,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
792,0.9136529021141483,53.64518633540373,15.11413043478261,0.05393939393939394,False,False,False
793,0.9136529021141483,53.64518633540373,15.11413043478261,0.041212121212121214,False,False,False
794,0.9136529021141483,53.64518633540373,15.11413043478261,0.03393939393939394,False,False,False
795,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
796,0.9136529021141483,53.64518633540373,15.11413043478261,0.03393939393939394,False,False,False
797,0.9136529021141483,53.64518633540373,15.11413043478261,0.02666666666666667,False,False,False
798,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
799,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
800,0.9136529021141483,53.64518633540373,15.11413043478261,0.06848484848484848,False,False,False
801,0.9136529021141483,53.64518633540373,15.11413043478261,0.037575757575757575,False,False,False
802,0.9136529021141483,53.64518633540373,15.11413043478261,0.07393939393939394,False,False,False
803,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
804,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
805,0.9136529021141483,53.64518633540373,15.11413043478261,0.030303030303030304,False,False,False
806,0.9136529021141483,53.64518633540373,15.11413043478261,0.06848484848484848,False,False,False
807,0.9136529021141483,53.64518633540373,15.11413043478261,0.06848484848484848,False,False,False
808,0.9136529021141483,53.64518633540373,15.11413043478261,0.07939393939393939,False,False,False
809,0.9136529021141483,53.64518633540373,15.11413043478261,0.037575757575757575,False,False,False
810,0.9136529021141483,53.64518633540373,15.11413043478261,0.06363636363636363,False,False,False
811,0.9136529021141483,53.64518633540373,15.11413043478261,0.041212121212121214,False,False,False
812,0.9136529021141483,53.64518633540373,15.11413043478261,0.02666666666666667,False,False,False
813,0.9136529021141483,53.64518633540373,15.11413043478261,0.037575757575757575,False,False,False
814,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
815,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
816,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
817,0.9136529021141483,53.64518633540373,15.11413043478261,0.03393939393939394,False,False,False
818,0.9136529021141483,53.64518633540373,15.11413043478261,0.030303030303030304,False,False,False
819,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
820,0.9136529021141483,53.64518633540373,15.11413043478261,0.015151515151515152,False,False,False
821,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
822,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
823,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
824,0.9136529021141483,53.64518633540373,15.11413043478261,0.015151515151515152,False,False,False
825,0.9136529021141483,53.64518633540373,15.11413043478261,0.015151515151515152,False,False,False
826,0.9136529021141483,53.64518633540373,15.11413043478261,0.015151515151515152,False,False,False
827,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
828,0.9136529021141483,53.64518633540373,15.11413043478261,0.0036363636363636364,False,False,False
829,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
830,0.9136529021141483,53.64518633540373,15.11413043478261,0.006666666666666667,False,False,False
831,0.9136529021141483,53.64518633540373,15.11413043478261,0.015151515151515152,False,False,False
832,0.9136529021141483,53.64518633540373,15.11413043478261,0.006666666666666667,False,False,False
833,0.9136529021141483,53.64518633540373,15.11413043478261,0.008484848484848486,False,False,False
834,0.9136529021141483,53.64518633540373,15.11413043478261,0.006666666666666667,False,False,False
835,0.9136529021141483,53.64518633540373,15.11413043478261,0.015151515151515152,False,False,False
836,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
837,0.9136529021141483,53.64518633540373,15.11413043478261,0.0036363636363636364,False,False,False
838,0.9136529021141483,53.64518633540373,15.11413043478261,0.0024242424242424242,False,False,False
839,0.9136529021141483,53.64518633540373,15.11413043478261,0.006666666666666667,False,False,False
840,0.9136529021141483,53.64518633540373,15.11413043478261,0.0024242424242424242,False,False,False
841,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
842,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
843,0.9136529021141483,53.64518633540373,15.11413043478261,0.020606060606060607,False,False,False
844,0.9136529021141483,53.64518633540373,15.11413043478261,0.0024242424242424242,False,False,False
845,0.9136529021141483,53.64518633540373,15.11413043478261,0.0024242424242424242,False,False,False
846,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
847,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
848,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
849,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
850,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
851,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
852,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
853,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
854,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
855,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
856,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
857,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
858,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
859,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
860,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
861,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
862,0.9136529021141483,53.64518633540373,15.11413043478261,0.0006060606060606061,False,False,False
863,0.9136529021141483,53.64518633540373,15.11413043478261,0.0036363636363636364,False,False,False
864,0.9136529021141483,53.64518633540373,15.11413043478261,0.006666666666666667,False,False,False
865,0.9136529021141483,53.64518633540373,15.11413043478261,0.0,False,False,False
866,0.9136529021141483,53.64518633540373,15.11413043478261,0.010303030303030303,False,False,False
867,0.9136529021141483,53.64518633540373,15.11413043478261,0.023636363636363636,False,False,False
868,0.9136529021141483,53.64518633540373,15.11413043478261,0.037575757575757575,False,False,False
869,0.9136529021141483,53.64518633540373,15.11413043478261,0.041212121212121214,False,False,False
870,0.9136529021141483,53.64518633540373,15.11413043478261,0.08484848484848485,False,False,False
871,0.9136529021141483,53.64518633540373,15.11413043478261,0.11636363636363636,False,False,False
872,0.9136529021141483,53.64518633540373,15.11413043478261,0.14484848484848484,False,False,False
873,0.9136529021141483,53.64518633540373,15.11413043478261,0.15272727272727274,False,False,False
874,0.9136529021141483,53.64518633540373,15.11413043478261,0.21212121212121213,False,False,False
875,0.9136529021141483,53.64518633540373,15.11413043478261,0.2503030303030303,False,False,False
876,0.9136529021141483,53.64518633540373,15.11413043478261,0.20303030303030303,False,False,False
877,0.9136529021141483,53.64518633540373,15.11413043478261,0.2606060606060606,False,False,False
878,0.9136529021141483,53.64518633540373,15.11413043478261,0.2903030303030303,False,False,False
879,0.9136529021141483,53.64518633540373,15.11413043478261,0.343030303030303,False,False,False
880,0.9136529021141483,53.64518633540373,15.11413043478261,0.3884848484848485,False,False,False
881,0.926428582119997,57.377049180327866,12.03825136612022,0.6654545454545454,False,False,False
882,0.9250533405671987,57.557377049180324,11.987249544626593,0.6654545454545454,False,False,False
883,0.9037472548302756,57.19458303635068,11.81895937277263,0.8503030303030303,False,False,False
884,0.8983238267499253,56.237575757575755,11.446666666666667,1.0,False,False,False
885,0.8977608939082111,56.27272727272727,11.415151515151516,1.0,False,False,False
886,0.898353538629616,56.43333333333333,11.287272727272727,1.0,False,False,False
887,0.899175597644848,56.64060606060606,11.144242424242425,1.0,False,False,False
888,0.8993688210435646,56.61636363636364,11.163636363636364,1.0,False,False,False
889,0.8989893889168775,56.74242424242424,11.063030303030303,1.0,False,False,False
890,0.901602018041614,56.63151515151515,11.063636363636364,1.0,False,False,False
891,0.8981003223273585,56.71333333333333,11.043636363636363,1.0,False,False,False
892,0.901737656662573,56.735151515151514,10.983030303030302,1.0,False,False,False
893,0.9017622806809777,56.73878787878788,10.989090909090908,1.0,False,False,False
894,0.9013618956519563,56.845454545454544,10.907878787878788,1.0,False,False,False
895,0.8995648360828716,56.86121212121212,10.976969696969697,1.0,False,False,False
896,0.8990091902543107,56.86121212121212,10.924848484848486,1.0,False,False,False
897,0.9012153577276295,56.947878787878786,10.861212121212121,1.0,False,False,False
898,0.9020332593573858,56.86909090909091,10.916969696969696,1.0,False,False,False
899,0.902411450704054,57.03878787878788,10.783636363636363,1.0,False,False,False
900,0.888447949777287,57.38727272727273,10.620606060606061,1.0,False,False,False
901,0.8919464486602388,57.484242424242424,10.487272727272726,1.0,False,False,False
902,0.8925385462542473,57.417575757575754,10.526060606060605,1.0,False,False,False
903,0.8948018096896969,57.46363636363636,10.452121212121211,1.0,False,False,False
904,0.8954227729011291,57.42181818181818,10.513333333333334,1.0,False,False,False
905,0.8961269343810216,57.405454545454546,10.516363636363636,1.0,False,False,False
906,0.8962347501999034,57.45090909090909,10.455151515151515,1.0,False,False,False
907,0.8974380016989645,57.43818181818182,10.456969696969697,1.0,False,False,False
908,0.8971332243302186,57.345454545454544,10.558181818181819,1.0,False,False,False
909,0.8985486642917766,57.344242424242424,10.547272727272727,1.0,False,False,False
